Flight ID,Flight Number,Airline,Plane,Origin City,Origin Airport,Origin Code,Origin Country,Destination City,Destination Airport,Destination Code,Destination Country,Departure Time,Arrival Time,Duration (Hours),Operating Days,Economy Fare (USD),Business Fare (USD),First Fare (USD),Route Type,Distance Category
136,FL136,Air India,AI801,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,15:00,18:15,3.25,Tuesday,13731.0,,33138.0,Domestic,Medium-haul
137,FL137,Air India,AI801,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,15:00,18:15,3.25,Monday,13928.0,,33138.0,Domestic,Medium-haul
138,FL138,IndiGo,6.00E+155,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,21:35,00:50,3.25,Sunday,14124.0,,,Domestic,Medium-haul
139,FL139,IndiGo,6.00E+155,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,21:35,00:50,3.25,Monday,14124.0,,,Domestic,Medium-haul
140,FL140,IndiGo,6.00E+155,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,21:35,00:50,3.25,Saturday,14124.0,,,Domestic,Medium-haul
141,FL141,IndiGo,6.00E+155,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,21:35,00:50,3.25,Wednesday,14124.0,,,Domestic,Medium-haul
142,FL142,IndiGo,6.00E+155,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,21:35,00:50,3.25,Tuesday,14124.0,,,Domestic,Medium-haul
143,FL143,IndiGo,6.00E+155,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,21:35,00:50,3.25,Thursday,14124.0,,,Domestic,Medium-haul
144,FL144,IndiGo,6.00E+155,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,21:35,00:50,3.25,Friday,14481.0,,,Domestic,Medium-haul
145,FL145,Air India,AI801,Delhi,Indira Gandhi International Airport,DEL,India,Thiruvananthapuram,Trivandrum International Airport,TRV,India,15:00,18:15,3.25,Sunday,15036.0,,33738.0,Domestic,Medium-haul
146,FL146,Go First,G8101,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,05:30,07:40,2.17,Tuesday,5218.0,,,Domestic,Short-haul
147,FL147,SpiceJet,SG8263,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,07:00,09:05,2.08,Sunday,5424.0,,,Domestic,Short-haul
148,FL148,Go First,G8101,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,05:30,07:40,2.17,Sunday,5607.0,,,Domestic,Short-haul
149,FL149,SpiceJet,SG8263,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,07:00,09:05,2.08,Tuesday,6280.0,,,Domestic,Short-haul
150,FL150,SpiceJet,SG8254,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,19:30,21:55,2.42,Thursday,6280.0,,,Domestic,Short-haul
151,FL151,SpiceJet,SG8254,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,19:30,21:55,2.42,Sunday,6300.0,,,Domestic,Short-haul
152,FL152,Go First,G8101,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,05:30,07:40,2.17,Thursday,6499.0,,,Domestic,Short-haul
153,FL153,SpiceJet,SG8254,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,19:30,21:55,2.42,Tuesday,6580.0,,,Domestic,Short-haul
154,FL154,Air India,AI762,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,20:15,22:25,2.17,Monday,8709.0,,30742.0,Domestic,Short-haul
155,FL155,SpiceJet,SG8263,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,07:00,09:05,2.08,Friday,8824.0,,,Domestic,Short-haul
156,FL156,SpiceJet,SG8263,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,07:00,09:05,2.08,Wednesday,8824.0,,,Domestic,Short-haul
157,FL157,SpiceJet,SG8254,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,19:30,21:55,2.42,Wednesday,8824.0,,,Domestic,Short-haul
158,FL158,Vistara,UK707,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,17:30,19:35,2.08,Friday,9344.0,,,Domestic,Short-haul
159,FL159,Vistara,UK705,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,07:30,09:35,2.08,Thursday,9344.0,10931.0,,Domestic,Short-haul
160,FL160,Vistara,UK747,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,06:15,08:20,2.08,Thursday,9344.0,10931.0,,Domestic,Short-haul
161,FL161,Vistara,UK705,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,07:30,09:35,2.08,Friday,9344.0,10931.0,,Domestic,Short-haul
162,FL162,Vistara,UK707,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,17:30,19:35,2.08,Thursday,9344.0,11050.0,,Domestic,Short-haul
163,FL163,Vistara,UK705,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,07:30,09:35,2.08,Saturday,9344.0,10758.0,30570.0,Domestic,Short-haul
164,FL164,Vistara,UK747,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,06:15,08:20,2.08,Friday,9344.0,10758.0,,Domestic,Short-haul
165,FL165,Vistara,UK737,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,15:55,18:05,2.17,Friday,9344.0,10878.0,,Domestic,Short-haul
166,FL166,Vistara,UK727,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,20:30,22:45,2.25,Saturday,9344.0,10638.0,30570.0,Domestic,Short-haul
167,FL167,Vistara,UK747,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,06:15,08:20,2.08,Saturday,9523.0,10758.0,30570.0,Domestic,Short-haul
168,FL168,Vistara,UK707,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,17:30,19:35,2.08,Saturday,9523.0,10878.0,,Domestic,Short-haul
169,FL169,Vistara,UK737,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,15:55,18:05,2.17,Saturday,9523.0,10878.0,,Domestic,Short-haul
170,FL170,Vistara,UK727,Delhi,Indira Gandhi International Airport,DEL,India,Kolkata,Netaji Subhash Chandra Bose International Airport,CCU,India,20:30,22:45,2.25,Thursday,9523.0,10811.0,,Domestic,Short-haul
171,FL171,SpiceJet,SG8913,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,05:45,07:25,1.67,Saturday,4745.0,,,Domestic,Short-haul
172,FL172,Go First,G8717,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,17:05,18:25,1.33,Saturday,5100.0,,,Domestic,Short-haul
173,FL173,Go First,G8719,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,05:20,06:55,1.58,Saturday,5100.0,,,Domestic,Short-haul
174,FL174,Go First,G8713,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,20:20,21:55,1.58,Saturday,5100.0,,,Domestic,Short-haul
175,FL175,SpiceJet,SG921,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:10,19:40,1.50,Saturday,5653.0,,,Domestic,Short-haul
176,FL176,SpiceJet,SG8913,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,05:45,07:25,1.67,Thursday,7192.0,,,Domestic,Short-haul
177,FL177,SpiceJet,SG8913,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,05:45,07:25,1.67,Sunday,7192.0,,,Domestic,Short-haul
178,FL178,Vistara,UK959,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,06:30,07:55,1.42,Thursday,7712.0,9075.0,21881.0,Domestic,Short-haul
179,FL179,Vistara,UK929,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,21:20,23:00,1.67,Thursday,7712.0,10034.0,20383.0,Domestic,Short-haul
180,FL180,Vistara,UK929,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,21:20,23:00,1.67,Tuesday,7712.0,10034.0,24697.0,Domestic,Short-haul
181,FL181,Vistara,UK969,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:10,19:55,1.75,Wednesday,7712.0,10034.0,26195.0,Domestic,Short-haul
182,FL182,Air India,AI531,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,19:00,20:35,1.58,Saturday,7825.0,,22593.0,Domestic,Short-haul
183,FL183,Vistara,UK959,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,06:30,07:55,1.42,Saturday,7891.0,9075.0,23798.0,Domestic,Short-haul
184,FL184,Vistara,UK959,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,06:30,07:55,1.42,Wednesday,7891.0,9075.0,26195.0,Domestic,Short-haul
185,FL185,Vistara,UK959,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,06:30,07:55,1.42,Friday,7891.0,9075.0,,Domestic,Short-haul
186,FL186,SpiceJet,SG921,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:10,19:40,1.50,Monday,7891.0,,,Domestic,Short-haul
187,FL187,SpiceJet,SG921,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:10,19:40,1.50,Thursday,7891.0,,,Domestic,Short-haul
188,FL188,SpiceJet,SG921,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:10,19:40,1.50,Wednesday,7891.0,,,Domestic,Short-haul
189,FL189,Vistara,UK929,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,21:20,23:00,1.67,Wednesday,7891.0,10034.0,24697.0,Domestic,Short-haul
190,FL190,Vistara,UK929,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,21:20,23:00,1.67,Monday,7891.0,10034.0,24697.0,Domestic,Short-haul
191,FL191,Vistara,UK929,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,21:20,23:00,1.67,Saturday,7891.0,10034.0,22300.0,Domestic,Short-haul
192,FL192,Vistara,UK969,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:10,19:55,1.75,Monday,7891.0,12851.0,22030.0,Domestic,Short-haul
193,FL193,Vistara,UK969,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,18:10,19:55,1.75,Thursday,7891.0,10034.0,21881.0,Domestic,Short-haul
194,FL194,Air India,AI531,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,19:00,20:35,1.58,Wednesday,7894.0,,21993.0,Domestic,Short-haul
195,FL195,Air India,AI531,Delhi,Indira Gandhi International Airport,DEL,India,Ahmedabad,Sardar Vallabhbhai Patel International Airport,AMD,India,19:00,20:35,1.58,Friday,7894.0,,22905.0,Domestic,Short-haul
196,FL196,IndiGo,6E5913,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,17:10,20:20,3.17,Tuesday,10184.0,,,Domestic,Medium-haul
197,FL197,Air India,AI425,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,05:45,08:50,3.08,Monday,10473.0,,27558.0,Domestic,Medium-haul
198,FL198,Air India,AI425,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,05:45,08:50,3.08,Wednesday,10473.0,,27558.0,Domestic,Medium-haul
199,FL199,Air India,AI425,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,05:45,10:10,4.42,Friday,10473.0,,,Domestic,Medium-haul
200,FL200,Air India,AI425,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,05:45,10:10,4.42,Tuesday,10473.0,,,Domestic,Medium-haul
201,FL201,Air India,AI425,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,05:45,08:50,3.08,Saturday,11197.0,,27558.0,Domestic,Medium-haul
202,FL202,Air India,AI425,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,05:45,10:10,4.42,Sunday,11197.0,,,Domestic,Medium-haul
203,FL203,Air India,AI425,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,05:45,10:10,4.42,Thursday,11366.0,,,Domestic,Medium-haul
204,FL204,IndiGo,6E5913,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,17:10,20:20,3.17,Wednesday,11512.0,,,Domestic,Medium-haul
205,FL205,IndiGo,6E5913,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,17:10,20:20,3.17,Monday,11512.0,,,Domestic,Medium-haul
206,FL206,IndiGo,6E5913,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,17:10,20:20,3.17,Sunday,12237.0,,,Domestic,Medium-haul
207,FL207,IndiGo,6E5913,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,17:10,20:20,3.17,Saturday,12237.0,,,Domestic,Medium-haul
208,FL208,IndiGo,6E5913,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,17:10,20:20,3.17,Thursday,13081.0,,,Domestic,Medium-haul
209,FL209,IndiGo,6E5913,Delhi,Indira Gandhi International Airport,DEL,India,Calicut,Calicut International Airport,CCJ,India,17:10,20:20,3.17,Friday,19119.0,,,Domestic,Medium-haul
210,FL210,SpiceJet,SG2978,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,20:00,21:15,1.25,Saturday,4354.0,,,Domestic,Short-haul
211,FL211,SpiceJet,SG2978,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,20:00,21:15,1.25,Monday,4354.0,,,Domestic,Short-haul
212,FL212,SpiceJet,SG2978,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,20:00,21:15,1.25,Sunday,4354.0,,,Domestic,Short-haul
213,FL213,SpiceJet,SG2978,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,20:00,21:15,1.25,Tuesday,4354.0,,,Domestic,Short-haul
214,FL214,IndiGo,6E698,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,21:05,21:55,0.83,Tuesday,4751.0,,,Domestic,Short-haul
215,FL215,IndiGo,6.00E+212,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,13:00,13:50,0.83,Saturday,4751.0,,,Domestic,Short-haul
216,FL216,IndiGo,6.00E+212,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,13:00,13:50,0.83,Wednesday,4751.0,,,Domestic,Short-haul
217,FL217,IndiGo,6E698,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,21:05,21:55,0.83,Wednesday,4751.0,,,Domestic,Short-haul
218,FL218,IndiGo,6.00E+212,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,13:00,13:50,0.83,Thursday,4751.0,,,Domestic,Short-haul
219,FL219,IndiGo,6E698,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,21:05,21:55,0.83,Sunday,4751.0,,,Domestic,Short-haul
220,FL220,IndiGo,6E698,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,21:05,21:55,0.83,Saturday,4751.0,,,Domestic,Short-haul
221,FL221,IndiGo,6.00E+212,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,13:00,13:50,0.83,Friday,4751.0,,,Domestic,Short-haul
222,FL222,IndiGo,6E698,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,21:05,21:55,0.83,Thursday,4751.0,,,Domestic,Short-haul
223,FL223,IndiGo,6.00E+212,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,13:00,13:50,0.83,Tuesday,4751.0,,,Domestic,Short-haul
224,FL224,IndiGo,6E698,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,21:05,21:55,0.83,Friday,4751.0,,,Domestic,Short-haul
225,FL225,IndiGo,6.00E+212,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,13:00,13:50,0.83,Sunday,4751.0,,,Domestic,Short-haul
226,FL226,IndiGo,6E2175,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,08:30,09:25,0.92,Friday,4751.0,,,Domestic,Short-haul
227,FL227,IndiGo,6E2175,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,08:30,09:25,0.92,Sunday,4751.0,,,Domestic,Short-haul
228,FL228,IndiGo,6E2175,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,08:30,09:25,0.92,Thursday,4751.0,,,Domestic,Short-haul
229,FL229,IndiGo,6E2175,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,08:30,09:25,0.92,Wednesday,4751.0,,,Domestic,Short-haul
230,FL230,IndiGo,6E2175,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,08:30,09:25,0.92,Tuesday,4751.0,,,Domestic,Short-haul
231,FL231,IndiGo,6E2175,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,08:30,09:25,0.92,Saturday,4751.0,,,Domestic,Short-haul
232,FL232,IndiGo,6E7403,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,07:20,08:20,1.00,Friday,4751.0,,,Domestic,Short-haul
233,FL233,IndiGo,6E7403,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,07:20,08:20,1.00,Wednesday,4751.0,,,Domestic,Short-haul
234,FL234,IndiGo,6E7403,Delhi,Indira Gandhi International Airport,DEL,India,Jaipur,Jaipur International Airport,JAI,India,07:20,08:20,1.00,Tuesday,4751.0,,,Domestic,Short-haul
235,FL235,SpiceJet,SG957,Delhi,Indira Gandhi International Airport,DEL,India,Vasco da Gama,Dabolim Airport,GOI,India,15:10,17:40,2.50,Saturday,6059.0,,,Domestic,Short-haul
236,FL236,SpiceJet,SG8171,Delhi,Indira Gandhi International Airport,DEL,India,Vasco da Gama,Dabolim Airport,GOI,India,12:05,14:25,2.33,Saturday,6118.0,,,Domestic,Short-haul
